,param_n_components,RMSE_train,RMSE_train_baseline,MAE_train,MAE_train_baseline,RMSE_test,RMSE_test_baseline,MAE_test,MAE_test_baseline
0,930,0.23684638774977385,0.9165442167621779,0.17693099269486146,0.7123483506763685,0.5395942418854135,0.905646813101525,0.4016144655447394,0.7012560318013926
0,935,0.23535740054934587,0.9165442167621779,0.17579949657086585,0.7123483506763685,0.5386791304245901,0.905646813101525,0.4009061781726743,0.7012560318013926
0,940,0.2337709275475755,0.9165442167621779,0.17455433217854102,0.7123483506763685,0.5377673665194801,0.905646813101525,0.4001464934985314,0.7012560318013926
0,945,0.23224248227144312,0.9165442167621779,0.1733462768729525,0.7123483506763685,0.5369916329598351,0.905646813101525,0.39947296268702154,0.7012560318013926
0,950,0.2307666612936831,0.9165442167621779,0.17217711933070268,0.7123483506763685,0.5361529136686494,0.905646813101525,0.3988711607442285,0.7012560318013926
0,955,0.22925381967320974,0.9165442167621779,0.17099099571137827,0.7123483506763685,0.5351146319120325,0.905646813101525,0.3980741829469937,0.7012560318013926
0,960,0.22777813334702868,0.9165442167621779,0.16989808524092134,0.7123483506763685,0.5342857303881616,0.905646813101525,0.3973419389811958,0.7012560318013926
0,965,0.22624504674830365,0.9165442167621779,0.1687024667216219,0.7123483506763685,0.5333368251322722,0.905646813101525,0.3966934610980246,0.7012560318013926
0,970,0.22479895037453512,0.9165442167621779,0.16753509468725328,0.7123483506763685,0.5325994829887208,0.905646813101525,0.3960437976444998,0.7012560318013926
0,975,0.22333211097060202,0.9165442167621779,0.16639570345836452,0.7123483506763685,0.5317482526970986,0.905646813101525,0.39532359131820116,0.7012560318013926
0,980,0.22188004473801226,0.9165442167621779,0.16529860581789338,0.7123483506763685,0.5308248188994769,0.905646813101525,0.3947544818306391,0.7012560318013926
0,985,0.22041669042879797,0.9165442167621779,0.16413926238379734,0.7123483506763685,0.5300080521297904,0.905646813101525,0.39406635831528336,0.7012560318013926
0,990,0.21894611479629442,0.9165442167621779,0.1629814386458354,0.7123483506763685,0.5290164348631413,0.905646813101525,0.39326692265753826,0.7012560318013926
0,995,0.21750470979809108,0.9165442167621779,0.16188780133555372,0.7123483506763685,0.5282218252937129,0.905646813101525,0.3925857726828988,0.7012560318013926
0,1000,0.2160689908194518,0.9165442167621779,0.1607700863475402,0.7123483506763685,0.5274146614421421,0.905646813101525,0.3919833020499871,0.7012560318013926
0,3930,1.9464781507948825e-14,0.9165442167621779,1.279882860390344e-14,0.7123483506763685,0.2487868570354079,0.905646813101525,0.17911502466872806,0.7012560318013926
